source_system,table_name,column_name,source_system.table_name,data_type,description,pk/fk
FIMS,RELATEDPROPERTIES,IsDataMigration,FIMS.RELATEDPROPERTIES,,Là dữ liệu chuyển đổi,
FIMS,RELATEDPROPERTIES,Description,FIMS.RELATEDPROPERTIES,,Mô tả,
FIMS,RELATEDPROPERTIES,IdOld,FIMS.RELATEDPROPERTIES,,ID hệ thống cũ,
FIMS,RELATIONSHIP,(chưa có dữ liệu),FIMS.RELATIONSHIP,,,
FIMS,ANNOUNCETYPE,Id,FIMS.ANNOUNCETYPE,,ID bản ghi,PK
FIMS,ANNOUNCETYPE,Deleted,FIMS.ANNOUNCETYPE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,ANNOUNCETYPE,DateCreated,FIMS.ANNOUNCETYPE,,Ngày tạo,
FIMS,ANNOUNCETYPE,CreatedBy,FIMS.ANNOUNCETYPE,,Người tạo,
FIMS,ANNOUNCETYPE,DateModified,FIMS.ANNOUNCETYPE,,Ngày sửa,
FIMS,ANNOUNCETYPE,ModifyBy,FIMS.ANNOUNCETYPE,,Người sửa,
FIMS,ANNOUNCETYPE,SName,FIMS.ANNOUNCETYPE,,Mã loại CBTT,
FIMS,ANNOUNCETYPE,Name,FIMS.ANNOUNCETYPE,,Tên loại CBTT,
FIMS,ANNOUNCETYPE,Status,FIMS.ANNOUNCETYPE,,Trạng thái: 1: Đang hoạt động 0: Dừng hoạt động,
FIMS,ANNOUNCETYPE,Description,FIMS.ANNOUNCETYPE,,Ghi chú,
FIMS,CALENDAR,Id,FIMS.CALENDAR,,ID bản ghi,PK
FIMS,CALENDAR,Deleted,FIMS.CALENDAR,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,CALENDAR,DateCreated,FIMS.CALENDAR,,Ngày tạo,
FIMS,CALENDAR,CreatedBy,FIMS.CALENDAR,,Người tạo,
FIMS,CALENDAR,DateModified,FIMS.CALENDAR,,Ngày sửa,
FIMS,CALENDAR,ModifyBy,FIMS.CALENDAR,,Người sửa,
FIMS,CALENDAR,WorkingDate,FIMS.CALENDAR,,Ngày,
FIMS,CALENDAR,IsWorkingDate,FIMS.CALENDAR,,Ngày làm việc: 1: là ngày nghỉ 0: là ngày làm việc,
FIMS,CALENDAR,Note,FIMS.CALENDAR,,Ghi chú,
FIMS,CALENDAR,IsDataMigration,FIMS.CALENDAR,,Là dữ liệu chuyển đổi,
FIMS,CALENDARMANAGERMENT,Id,FIMS.CALENDARMANAGERMENT,,ID bản ghi,PK
FIMS,CALENDARMANAGERMENT,Deleted,FIMS.CALENDARMANAGERMENT,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,CALENDARMANAGERMENT,DateCreated,FIMS.CALENDARMANAGERMENT,,Ngày tạo,
FIMS,CALENDARMANAGERMENT,CreatedBy,FIMS.CALENDARMANAGERMENT,,Người tạo,
FIMS,CALENDARMANAGERMENT,DateModified,FIMS.CALENDARMANAGERMENT,,Ngày sửa,
FIMS,CALENDARMANAGERMENT,ModifyBy,FIMS.CALENDARMANAGERMENT,,Người sửa,
FIMS,CALENDARMANAGERMENT,StartDate,FIMS.CALENDARMANAGERMENT,,Ngày bắt đầu thay đổi,
FIMS,CALENDARMANAGERMENT,EndDate,FIMS.CALENDARMANAGERMENT,,Ngày kết thúc thay đổi,
FIMS,CALENDARMANAGERMENT,FlagRun,FIMS.CALENDARMANAGERMENT,,Chạy job sinh lịch gửi báo cáo: 1: Đã chạy job 0: Chưa chạy job,
FIMS,SYSVAR,Id,FIMS.SYSVAR,,ID bản ghi,PK
FIMS,SYSVAR,Deleted,FIMS.SYSVAR,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SYSVAR,DateCreated,FIMS.SYSVAR,,Ngày tạo,
FIMS,SYSVAR,CreatedBy,FIMS.SYSVAR,,Người tạo,
FIMS,SYSVAR,DateModified,FIMS.SYSVAR,,Ngày sửa,
FIMS,SYSVAR,ModifyBy,FIMS.SYSVAR,,Người sửa,
FIMS,SYSVAR,GrName,FIMS.SYSVAR,,Phân hệ,
FIMS,SYSVAR,VarName,FIMS.SYSVAR,,Tham số,
FIMS,SYSVAR,VarValue,FIMS.SYSVAR,,Giá trị tham số,
FIMS,SYSVAR,VarDesc,FIMS.SYSVAR,,Ghi chú,
FIMS,SYSVAR,TypeControl,FIMS.SYSVAR,,Loại dữ liệu,
FIMS,SELFSETPD,Id,FIMS.SELFSETPD,,ID bản ghi,PK
FIMS,SELFSETPD,Deleted,FIMS.SELFSETPD,,Trạng thái xóa bản ghi: 1: Bị xóa 0: Không bị xóa,
FIMS,SELFSETPD,DateCreated,FIMS.SELFSETPD,,Ngày tạo,
FIMS,SELFSETPD,CreatedBy,FIMS.SELFSETPD,,Người tạo,
FIMS,SELFSETPD,DateModified,FIMS.SELFSETPD,,Ngày sửa,
FIMS,SELFSETPD,ModifyBy,FIMS.SELFSETPD,,Người sửa,
FIMS,SELFSETPD,RptId,FIMS.SELFSETPD,,ID biểu mẫu báo cáo. Lấy dữ liệu từ trường ID của bảng RPTTEMP,
FIMS,SELFSETPD,IsSend,FIMS.SELFSETPD,,Có gửi báo cáo: 1: Có gửi 0: Không gửi,
FIMS,SELFSETPD,SysTemObject,FIMS.SELFSETPD,,Loại đối tượng,
FIMS,SELFSETPD,LstMember,FIMS.SELFSETPD,,ID đối tượng gửi báo cáo.,
FIMS,SELFSETPD,Id,FIMS.SELFSETPD,,ID bản ghi,PK
FIMS,SELFSETPD,Deleted,FIMS.SELFSETPD,,Trạng thái xóa bản ghi:1: Bị xóa0: Không bị xóa,
FIMS,SELFSETPD,DateCreated,FIMS.SELFSETPD,,Ngày tạo,
FIMS,SELFSETPD,CreatedBy,FIMS.SELFSETPD,,Người tạo,
FIMS,SELFSETPD,DateModified,FIMS.SELFSETPD,,Ngày sửa,
FIMS,SELFSETPD,ModifyBy,FIMS.SELFSETPD,,Người sửa,
FIMS,SELFSETPD,RptId,FIMS.SELFSETPD,,ID biểu mẫu báo cáo. Lấy dữ liệu từ trường ID của bảng RPTTEMP,
FIMS,SELFSETPD,IsSend,FIMS.SELFSETPD,,Có gửi báo cáo:1: Có gửi0: Không gửi,
FIMS,SELFSETPD,SysTemObject,FIMS.SELFSETPD,,Loại đối tượng,
FIMS,SELFSETPD,LstMember,FIMS.SELFSETPD,,ID đối tượng gửi báo cáo.,
FIMS,TLPROFILES,Id,FIMS.TLPROFILES,,ID bản ghi,PK
FIMS,TLPROFILES,Deleted,FIMS.TLPROFILES,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,TLPROFILES,DateCreated,FIMS.TLPROFILES,,Ngày tạo,
FIMS,TLPROFILES,CreatedBy,FIMS.TLPROFILES,,Người tạo,
FIMS,TLPROFILES,DateModified,FIMS.TLPROFILES,,Ngày sửa,
FIMS,TLPROFILES,ModifyBy,FIMS.TLPROFILES,,Người sửa,
FIMS,TLPROFILES,FundComId,FIMS.TLPROFILES,,ID công ty QLQ. Lấy dữ liệu từ trưởng ID của bảng FUNDCOMPANY.,
FIMS,TLPROFILES,SecComId,FIMS.TLPROFILES,,ID công ty chứng khoán. Lấy dữ liệu từ trưởng ID của bảng SECURITIESCOMPANY.,
FIMS,TLPROFILES,BankId,FIMS.TLPROFILES,,ID ngân hàng lưu ký. Lấy dữ liệu từ trưởng ID của bảng BANKMONI.,
FIMS,TLPROFILES,DepCenId,FIMS.TLPROFILES,,ID trung tâm lưu ký. Lấy dữ liệu từ trưởng ID của bảng DEPOSITORYCENTER.,
FIMS,TLPROFILES,StockCenId,FIMS.TLPROFILES,,ID Sở giao dịch. Lấy dữ liệu từ trưởng ID của bảng STOCKEXCHANGE.,
FIMS,TLPROFILES,InDiRepCenId,FIMS.TLPROFILES,,ID người đại diện CBTT. Lấy dữ liệu từ trưởng ID của bảng INFODISCREPRES.,
FIMS,TLPROFILES,Name,FIMS.TLPROFILES,,Họ và tên,
FIMS,TLPROFILES,NaId,FIMS.TLPROFILES,,ID quốc tịch. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,TLPROFILES,Address,FIMS.TLPROFILES,,Địa chỉ,
FIMS,TLPROFILES,PlaceOfBirth,FIMS.TLPROFILES,,Nơi sinh,
FIMS,TLPROFILES,IdNo,FIMS.TLPROFILES,,CCCD/ Hộ chiếu,
FIMS,TLPROFILES,IdDate,FIMS.TLPROFILES,,Ngày cấp,
FIMS,TLPROFILES,IdAdd,FIMS.TLPROFILES,,Nơi cấp,
FIMS,TLPROFILES,DateOfBirth,FIMS.TLPROFILES,,Ngày sinh,
FIMS,TLPROFILES,Sex,FIMS.TLPROFILES,,Giới tính: 1: Nam 2: Nữ,
FIMS,TLPROFILES,Telephone,FIMS.TLPROFILES,,Điện thoại,
FIMS,TLPROFILES,Email,FIMS.TLPROFILES,,Email,
FIMS,TLPROFILES,IsRepresentative,FIMS.TLPROFILES,,Là người đại diện: 1: Có là người đại diện pháp luật 0: Không là người đại pháp luật,
FIMS,TLPROFILES,EmailRepresentative,FIMS.TLPROFILES,,Email người đại diện pháp luật,
FIMS,TLPROFILES,SWorkDTE,FIMS.TLPROFILES,,Ngày bắt đầu làm việc,
FIMS,TLPROFILES,FWorkDTE,FIMS.TLPROFILES,,Ngày kết thúc làm việc,
FIMS,TLPROFILES,CertNo,FIMS.TLPROFILES,,Số CCHN,
FIMS,TLPROFILES,CertDate,FIMS.TLPROFILES,,Ngày cấp CCHN,
FIMS,TLPROFILES,CertAdd,FIMS.TLPROFILES,,Nơi cấp CCHN,
FIMS,TLPROFILES,DegreeId,FIMS.TLPROFILES,,ID trình độ. Dữ liệu lấy từ trường ID của bảng DEGREE,FK
FIMS,TLPROFILES,StatusId,FIMS.TLPROFILES,,Trạng thái nhân sự: 1: Còn hiệu lực 2: Hết hiệu lực 3: Vô thời hạn,
FIMS,TLPROFILES,Description,FIMS.TLPROFILES,,Mô tả,
FIMS,TLPROFILES,FileName,FIMS.TLPROFILES,,Tên file đính kèm,
FIMS,TLPROFILES,SystemObject,FIMS.TLPROFILES,,Loại đối tượng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,TLPROFILES,FileData,FIMS.TLPROFILES,,File đính kèm,
FIMS,TLPROJOB,JobId,FIMS.TLPROJOB,,ID chức vụ. Dữ liệu lấy từ trường ID của bảng JOBTYPE,FK
FIMS,TLPROJOB,TLProId,FIMS.TLPROJOB,,ID nhân sự. Dữ liệu lấy từ trường ID của bảng TLPROFILES.,FK
FIMS,TLPROJOB,SystemObject,FIMS.TLPROJOB,,Loại đối tượng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,TLPROSTOCKH,TlProId,FIMS.TLPROSTOCKH,,ID nhân sự. Dữ liệu lấy từ trường ID của bảng TLPROFILES.,FK
FIMS,TLPROSTOCKH,StockId,FIMS.TLPROSTOCKH,,ID loại cổ đông. Dữ liệu lấy từ tường ID của bảng STOCKHOLDERTYPE.,FK
FIMS,TLPROSTOCKH,SystemObject,FIMS.TLPROSTOCKH,,Loại đối tượng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,NOTIFICATION,Id,FIMS.NOTIFICATION,,ID bản ghi,PK
FIMS,NOTIFICATION,Deleted,FIMS.NOTIFICATION,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,NOTIFICATION,DateCreated,FIMS.NOTIFICATION,,Ngày tạo,
FIMS,NOTIFICATION,CreatedBy,FIMS.NOTIFICATION,,Người tạo,
FIMS,NOTIFICATION,DateModified,FIMS.NOTIFICATION,,Ngày sửa,
FIMS,NOTIFICATION,ModifyBy,FIMS.NOTIFICATION,,Người sửa,
FIMS,NOTIFICATION,Type,FIMS.NOTIFICATION,,Loại thông báo: 1: thông báo hệ thống 2: thông báo thủ công,
FIMS,NOTIFICATION,UToId,FIMS.NOTIFICATION,,Người nhận,
FIMS,NOTIFICATION,UFromId,FIMS.NOTIFICATION,,Người gửi,
FIMS,NOTIFICATION,SystemObject,FIMS.NOTIFICATION,,Loại đối tượng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,NOTIFICATION,Title,FIMS.NOTIFICATION,,Tiêu đề,
FIMS,NOTIFICATION,LinkToDetail,FIMS.NOTIFICATION,,Đường dẫn đến màn hình xem chi tiết,
FIMS,NOTIFICATION,ListMemberId,FIMS.NOTIFICATION,,ID thành viên thị trường,
FIMS,NOTIFICATION,Status,FIMS.NOTIFICATION,,Trạng thái: 0: bản nháp 1: đã gửi,
FIMS,NOTIFICATION,IsSentMail,FIMS.NOTIFICATION,,Có gửi mail không: 0: không gửi mail 1: có gửi mail,
FIMS,NOTIFICATION,Content,FIMS.NOTIFICATION,,Nội dung,
FIMS,NOTIFICATION,DateSend,FIMS.NOTIFICATION,,Ngày gửi,
FIMS,NOTIFICATION,FileName,FIMS.NOTIFICATION,,Tên file đính kèm,
FIMS,NOTIFICATION,FileData,FIMS.NOTIFICATION,,File đính kèm,
FIMS,NOTIFICATION,LinkToDetail,FIMS.NOTIFICATION,,Link chi tiết thông báo,
FIMS,NOTIFICATION,IsView,FIMS.NOTIFICATION,,Bản ghi đã được xem: 1: Đã được xem 0: Chưa được xem,
FIMS,RPTMEMBER,Id,FIMS.RPTMEMBER,,ID bản ghi,PK
FIMS,RPTMEMBER,Deleted,FIMS.RPTMEMBER,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,RPTMEMBER,DateCreated,FIMS.RPTMEMBER,,Ngày tạo,
FIMS,RPTMEMBER,CreatedBy,FIMS.RPTMEMBER,,Người tạo,
FIMS,RPTMEMBER,DateModified,FIMS.RPTMEMBER,,Ngày sửa,
FIMS,RPTMEMBER,ModifyBy,FIMS.RPTMEMBER,,Người sửa,
FIMS,RPTMEMBER,RptId,FIMS.RPTMEMBER,,ID biểu mẫu báo cáo đầu vào. Dữ liệu lấy từ trường ID của bảng RPTTEMP.,FK
FIMS,RPTMEMBER,PrdId,FIMS.RPTMEMBER,,ID kỳ báo cáo. Dữ liệu lấy từ trường ID của bảng RPTPERIOD.,FK
FIMS,RPTMEMBER,FundId,FIMS.RPTMEMBER,,ID công ty QLQ. Lấy dữ liệu từ trưởng ID của bảng FUNDCOMPANY.,
FIMS,RPTMEMBER,SecId,FIMS.RPTMEMBER,,ID công ty chứng khoán. Lấy dữ liệu từ trưởng ID của bảng SECURITIESCOMPANY.,
FIMS,RPTMEMBER,BankId,FIMS.RPTMEMBER,,ID ngân hàng lưu ký. Lấy dữ liệu từ trưởng ID của bảng BANKMONI.,
FIMS,RPTMEMBER,DepId,FIMS.RPTMEMBER,,ID trung tâm lưu ký. Lấy dữ liệu từ trưởng ID của bảng DEPOSITORYCENTER.,
FIMS,RPTMEMBER,StockId,FIMS.RPTMEMBER,,ID Sở giao dịch. Lấy dữ liệu từ trưởng ID của bảng STOCKEXCHANGE.,
FIMS,RPTMEMBER,InId,FIMS.RPTMEMBER,,ID người đại diện CBTT. Lấy dữ liệu từ trưởng ID của bảng INFODISCREPRES.,
FIMS,RPTMEMBER,BranId,FIMS.RPTMEMBER,,ID CN công ty QLQ NN tại VN. Lấy dữ liệu từ trưởng ID của bảng BRANCHS.,
FIMS,RPTMEMBER,ReportTypeId,FIMS.RPTMEMBER,,ID loại báo cáo. Lấy dữ liệu từ trường ID của bảng REPORTTYPE.,
FIMS,RPTMEMBER,ObjectType,FIMS.RPTMEMBER,,Loại đối tượng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,RPTMEMBER,IsImport,FIMS.RPTMEMBER,,Là báo cáo có import: 0: Báo cáo không import 1: Báo cáo có import,
FIMS,RPTMEMBER,RptName,FIMS.RPTMEMBER,,Tên báo cáo,
FIMS,RPTMEMBER,YearValue,FIMS.RPTMEMBER,,Năm báo cáo,
FIMS,RPTMEMBER,PeriodValue,FIMS.RPTMEMBER,,Giá trị kỳ báo cáo,
FIMS,RPTMEMBER,DayReport,FIMS.RPTMEMBER,,Ngày báo cáo,
FIMS,RPTMEMBER,DeadlineSend,FIMS.RPTMEMBER,,Thời hạn gửi,
FIMS,RPTMEMBER,Status,FIMS.RPTMEMBER,,Trạng thái: 1: Chưa gửi 2: Đã gửi 3: Gửi muộn 4: Bị hủy 5: Đã gửi lại,
FIMS,RPTMEMBER,DateSubmitted,FIMS.RPTMEMBER,,Ngày gửi,
FIMS,RPTMEMBER,FileData,FIMS.RPTMEMBER,,File đính kèm,
FIMS,RPTMEMBER,FileImport,FIMS.RPTMEMBER,,File import,
FIMS,RPTMEMBER,ContentSummary,FIMS.RPTMEMBER,,Nội dung trích yếu,
FIMS,RPTMEMBER,Note,FIMS.RPTMEMBER,,Ghi chú,
FIMS,RPTMEMBER,PeriodType,FIMS.RPTMEMBER,,Kỳ báo cáo: 1: Ngày 2: Tuần 3: Nửa tháng 4: Tháng 5: Quý 6: Bán niên 7: Năm,
FIMS,RPTMEMBER,isWorkingDay,FIMS.RPTMEMBER,,Là ngày làm việc: 1: Ngày làm việc 0: Ngày,
FIMS,RPTMEMBER,SendInDay,FIMS.RPTMEMBER,,Gửi trong vòng bao nhiều ngày,
FIMS,RPTMEMBER,DataFileImport,FIMS.RPTMEMBER,,Dữ liệu trong file import,
FIMS,RPTMEMBER,IdOld,FIMS.RPTMEMBER,,ID hệ thống cũ,
FIMS,RPTMEMBER,IsDataMigration,FIMS.RPTMEMBER,,Trạng thái đồng bộ dữ liệu,
FIMS,RPTVALUESMANAGERMENT,Id,FIMS.RPTVALUESMANAGERMENT,,ID bản ghi,PK
FIMS,RPTVALUESMANAGERMENT,Deleted,FIMS.RPTVALUESMANAGERMENT,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,RPTVALUESMANAGERMENT,DateCreated,FIMS.RPTVALUESMANAGERMENT,,Ngày tạo,
FIMS,RPTVALUESMANAGERMENT,CreatedBy,FIMS.RPTVALUESMANAGERMENT,,Người tạo,
FIMS,RPTVALUESMANAGERMENT,DateModified,FIMS.RPTVALUESMANAGERMENT,,Ngày sửa,
FIMS,RPTVALUESMANAGERMENT,ModifyBy,FIMS.RPTVALUESMANAGERMENT,,Người sửa,
FIMS,RPTVALUESMANAGERMENT,TableName,FIMS.RPTVALUESMANAGERMENT,,Tên bảng lưu dữ liệu giá trị báo cáo,
FIMS,RPTVALUESMANAGERMENT,TableYear,FIMS.RPTVALUESMANAGERMENT,,Năm của bảng,
FIMS,RPTVALUESMANAGERMENT,TableSystemObject,FIMS.RPTVALUESMANAGERMENT,,Đối tượng áp dụng của bảng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,RPTVALUES,Id,FIMS.RPTVALUES,,ID bản ghi,PK
FIMS,RPTVALUES,Deleted,FIMS.RPTVALUES,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,RPTVALUES,DateCreated,FIMS.RPTVALUES,,Ngày tạo,
FIMS,RPTVALUES,CreatedBy,FIMS.RPTVALUES,,Người tạo,
FIMS,RPTVALUES,DateModified,FIMS.RPTVALUES,,Ngày sửa,
FIMS,RPTVALUES,ModifyBy,FIMS.RPTVALUES,,Người sửa,
FIMS,RPTVALUES,MebId,FIMS.RPTVALUES,,ID báo cáo của thành viên thị trường. Dữ liệu lấy từ trường ID của bảng RPTMEMBER.,FK
FIMS,RPTVALUES,PrdId,FIMS.RPTVALUES,,ID kỳ báo cáo. Dữ liệu lấy từ trường ID của bảng RPTPERIOD.,FK
FIMS,RPTVALUES,SheetId,FIMS.RPTVALUES,,ID sheet báo cáo đầu vào. Dữ liệu lấy từ trường ID của bảng SHEET.,FK
FIMS,RPTVALUES,RptId,FIMS.RPTVALUES,,ID biểu mẫu báo cáo đầu vào. Dữ liệu lấy từ trường ID của bảng RPTTEMP.,FK
FIMS,RPTVALUES,TgtId,FIMS.RPTVALUES,,UID sheet ẩn,
FIMS,RPTVALUES,Type,FIMS.RPTVALUES,,Loại đối tượng gửi báo cáo: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,RPTVALUES,PeriodType,FIMS.RPTVALUES,,Loại kỳ,
FIMS,RPTVALUES,PeriodValue,FIMS.RPTVALUES,,Giá trị kỳ,
FIMS,RPTVALUES,YearValue,FIMS.RPTVALUES,,Năm báo cáo,
FIMS,RPTVALUES,Values,FIMS.RPTVALUES,,Giá trị từng ô báo cáo,
FIMS,RPTVALUES,Code,FIMS.RPTVALUES,,Mã,
FIMS,RPTVALUES,FormatDataType,FIMS.RPTVALUES,,Định dạng dữ liệu,
FIMS,RPTVALUES,IsDynamic,FIMS.RPTVALUES,,Là dòng động: 0: không là dòng động 1: Là dòng động,
FIMS,RPTVALUES,RowDynamic,FIMS.RPTVALUES,,Dòng động,
FIMS,RPTVALUES,TableName,FIMS.RPTVALUES,,ID bảng RPTVALUESMANAGERMENT,
FIMS,RPTVALUES,FieldName,FIMS.RPTVALUES,,Tên file,
FIMS,RPTVALUES,Identification,FIMS.RPTVALUES,,Dữ liệu dạng ô cho phép chọn,
FIMS,RPTVALUES,FundId,FIMS.RPTVALUES,,ID công ty QLQ. Lấy dữ liệu từ trưởng ID của bảng FUNDCOMPANY.,
FIMS,RPTVALUES,SecId,FIMS.RPTVALUES,,ID công ty chứng khoán. Lấy dữ liệu từ trưởng ID của bảng SECURITIESCOMPANY.,
FIMS,RPTVALUES,BankId,FIMS.RPTVALUES,,ID ngân hàng lưu ký. Lấy dữ liệu từ trưởng ID của bảng BANKMONI.,
FIMS,RPTVALUES,DepId,FIMS.RPTVALUES,,ID trung tâm lưu ký. Lấy dữ liệu từ trưởng ID của bảng DEPOSITORYCENTER.,
FIMS,RPTVALUES,StockId,FIMS.RPTVALUES,,ID Sở giao dịch. Lấy dữ liệu từ trưởng ID của bảng STOCKEXCHANGE.,
FIMS,RPTVALUES,InId,FIMS.RPTVALUES,,ID người đại diện CBTT. Lấy dữ liệu từ trưởng ID của bảng INFODISCREPRES.,
FIMS,RPTVALUES,BranId,FIMS.RPTVALUES,,ID CN công ty QLQ NN tại VN. Lấy dữ liệu từ trưởng ID của bảng BRANCHS.,
FIMS,RPTPROCESS,Id,FIMS.RPTPROCESS,,ID bản ghi,PK
FIMS,RPTPROCESS,RpMbId,FIMS.RPTPROCESS,,ID báo cáo của thành viên thị trường. Dữ liệu lấy từ trường ID của bảng RPTMEMBER.,FK
FIMS,RPTPROCESS,UserId,FIMS.RPTPROCESS,,Người thực hiện,
FIMS,RPTPROCESS,Status,FIMS.RPTPROCESS,,Trạng thái báo cáo,
FIMS,RPTPROCESS,Comment,FIMS.RPTPROCESS,,Thao tác thực hiện,
FIMS,RPTPROCESS,Description,FIMS.RPTPROCESS,,Ghi chú,
FIMS,RPTPROCESS,DateChange,FIMS.RPTPROCESS,,Thời gian thực hiện,
FIMS,RPTPROCESS,FileImport,FIMS.RPTPROCESS,,File báo cáo,
FIMS,RPTPROCESS,FileData,FIMS.RPTPROCESS,,File đính kèm,
FIMS,RPTPROCESS,DataFileImport,FIMS.RPTPROCESS,,Dữ liệu file import,
FIMS,STOCKEXCHANGE,Id,FIMS.STOCKEXCHANGE,,ID bản ghi,PK
FIMS,STOCKEXCHANGE,Deleted,FIMS.STOCKEXCHANGE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,STOCKEXCHANGE,DateCreated,FIMS.STOCKEXCHANGE,,Ngày tạo,
FIMS,STOCKEXCHANGE,CreatedBy,FIMS.STOCKEXCHANGE,,Người tạo,
FIMS,STOCKEXCHANGE,DateModified,FIMS.STOCKEXCHANGE,,Ngày sửa,
FIMS,STOCKEXCHANGE,ModifyBy,FIMS.STOCKEXCHANGE,,Người sửa,
FIMS,STOCKEXCHANGE,Name,FIMS.STOCKEXCHANGE,,Tên Sở giao dịch,
FIMS,STOCKEXCHANGE,EName,FIMS.STOCKEXCHANGE,,Tên tiếng Anh,
FIMS,STOCKEXCHANGE,ShortName,FIMS.STOCKEXCHANGE,,Tên viết tắt,
FIMS,STOCKEXCHANGE,NaId,FIMS.STOCKEXCHANGE,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,STOCKEXCHANGE,Address,FIMS.STOCKEXCHANGE,,Địa chỉ,
FIMS,STOCKEXCHANGE,Telephone,FIMS.STOCKEXCHANGE,,Điện thoại,
FIMS,STOCKEXCHANGE,Fax,FIMS.STOCKEXCHANGE,,Fax,
FIMS,STOCKEXCHANGE,Email,FIMS.STOCKEXCHANGE,,Email,
FIMS,STOCKEXCHANGE,Website,FIMS.STOCKEXCHANGE,,Website,
FIMS,STOCKEXCHANGE,Hotline,FIMS.STOCKEXCHANGE,,Hotline,
FIMS,STOCKEXCHANGE,StatusId,FIMS.STOCKEXCHANGE,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,STOCKEXCHANGE,Description,FIMS.STOCKEXCHANGE,,Ghi chú,
FIMS,STOCKEXCHANGE,FileName,FIMS.STOCKEXCHANGE,,Tên file đính kèm,
FIMS,STOCKEXCHANGE,FileData,FIMS.STOCKEXCHANGE,,File đính kèm,
FIMS,STOCKEXCHANGE,IdOld,FIMS.STOCKEXCHANGE,,ID hệ thống cũ,
FIMS,STOCKEXCHANGE,IsDataMigration,FIMS.STOCKEXCHANGE,,Trạng thái đồng bộ dữ liệu,
FIMS,DEPOSITORYCENTER,Id,FIMS.DEPOSITORYCENTER,,ID bản ghi,PK
FIMS,DEPOSITORYCENTER,Deleted,FIMS.DEPOSITORYCENTER,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,DEPOSITORYCENTER,DateCreated,FIMS.DEPOSITORYCENTER,,Ngày tạo,
FIMS,DEPOSITORYCENTER,CreatedBy,FIMS.DEPOSITORYCENTER,,Người tạo,
FIMS,DEPOSITORYCENTER,DateModified,FIMS.DEPOSITORYCENTER,,Ngày sửa,
FIMS,DEPOSITORYCENTER,ModifyBy,FIMS.DEPOSITORYCENTER,,Người sửa,
FIMS,DEPOSITORYCENTER,Name,FIMS.DEPOSITORYCENTER,,Tên trung tâm lưu ký,
FIMS,DEPOSITORYCENTER,EName,FIMS.DEPOSITORYCENTER,,Tên tiếng Anh,
FIMS,DEPOSITORYCENTER,ShortName,FIMS.DEPOSITORYCENTER,,Tên viết tắt,
FIMS,DEPOSITORYCENTER,NaId,FIMS.DEPOSITORYCENTER,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,DEPOSITORYCENTER,Address,FIMS.DEPOSITORYCENTER,,Địa chỉ,
FIMS,DEPOSITORYCENTER,Telephone,FIMS.DEPOSITORYCENTER,,Điện thoại,
